HUNDRED_BLOCK,LATITUDE,LONGITUDE
6XX MARKET HILL,49.267208,-123.119418
3XX E 36TH AVE,49.238099,-123.100172
17XX W 2ND AVE,49.269737,-123.143277
48XX CHATHAM ST,49.240999,-123.038835
13XX BLOCK W 8TH AVE,49.264422,-123.133810
63XX PRINCE EDWARD ST,49.227432,-123.097454
UNION ST / GORE AVE,49.277617,-123.096932
26XX N GRANDVIEW HWY,49.261006,-123.062834
31XX SADDLE LANE,49.217990,-123.039794
LAKEWOOD DR / E 5TH AVE,49.265924,-123.061954
AQUARIUM,49.300144,-123.130332
10XX BLOCK LAGOON DR,49.292980,-123.141461
4XX BLOCK JACKSON AVE,49.281184,-123.093399
7XX BLOCK E BROADWAY AVE,49.263162,-123.120139
50XX BLOCK ASH ST,49.239387,-123.118983
4XX HAMILTON ST,49.281580,-123.111756
33XX MANITOBA ST,49.255658,-123.107137
COMOX ST / JERVIS ST,49.284209,-123.132803
MAIN ST / E 21ST AVE,49.251801,-123.100942
21XX E 8TH AVE,49.263214,-123.062109
66XX CLARENDON ST,49.223957,-123.055823
10XX LAKEWOOD DR,49.275610,-123.061753
11XX LILY ST,49.274752,-123.064551
3XX BLOCK E 1ST AVE,49.269006,-123.112455
61XX WILLOW ST,49.229968,-123.123353
1XX W 19TH AVE,49.253808,-123.107360
51XX ANN ST,49.238371,-123.028965
31XX CAMBIE ST,49.257810,-123.115018
13XX BLOCK W 47TH AVE,49.227743,-123.080048
10XX W 29TH AVE,49.245445,-123.139221
14XX BURRARD ST,49.276988,-123.132335
32XX BLOCK GRANDVIEW HWY,49.258093,-123.036526
28XX E 4TH AVE,49.266658,-123.044980
40XX BLOCK WELWYN ST,49.250313,-123.069844
9XX BLOCK BURRARD ST,49.281874,-123.124402
W BROADWAY AVE / ONTARIO ST,49.263009,-123.104889
W 7TH AVE / ALDER ST,49.345108,-122.919205
84XX MAIN ST,49.209198,-123.100332
10XX BLOCK W 12TH AVE,49.260535,-123.126622
16XX BLOCK FRANKLIN ST,49.282210,-123.072541
11XX BLOCK MCLEAN DR,49.275561,-123.074428
MAIN ST / E 28TH AVE,49.245976,-123.101229
40XX BLOCK W 33RD AVE,49.242419,-123.193830
48XX BLOCK MANOR ST,49.241809,-123.039573
36XX BLOCK NORMANDY DR,49.251481,-123.026139
W GEORGIA ST / DENMAN ST,49.292597,-123.133741
1XX BLOCK E 20TH AVE,49.252795,-123.107404
22XX BLOCK E 39TH AVE,49.236483,-123.157806
45XX OSLER ST,49.245484,-123.129965
59XX BLOCK CYPRESS ST,49.246430,-123.148985
W HASTINGS ST / BURRARD ST,49.287123,-123.117017
6XX BLOCK E 43RD AVE,49.231004,-123.092444
28XX BLOCK E 49TH AVE,49.224751,-123.048098
16XX BLOCK E 8TH AVE,49.264544,-123.141231
5XX BLOCK HOMER ST,49.282739,-123.111928
38XX VICTORIA DR,49.251073,-123.064994
11XX SE MARINE DR,49.211113,-123.083715
35XX WALKER ST,49.251856,-123.057921
32XX E HASTINGS ST,49.281126,-123.036183
38XX BLOCK QUEBEC ST,49.250867,-123.102749
43XX BLOCK W 8TH AVE,49.265471,-123.202911
27XX BLOCK KITCHENER ST,49.272283,-123.049288
22XX BLOCK W 8TH AVE,49.264792,-123.155577
1XX BLOCK CHESTER ST,49.232923,-123.089242
6XX BLOCK E 65TH AVE,49.211464,-123.120146
28XX YALE ST,49.290674,-123.025543
79XX BLOCK CAMBIE ST,49.213237,-123.116848
50XX BLOCK HIGHGATE ST,49.238835,-123.057650
7XX BLOCK SE MARINE DR,49.210943,-123.091031
13XX BLOCK W GEORGIA ST,49.288180,-123.126943
49XX BLOCK HEATHER ST,49.241665,-123.120628
9XX BLOCK BUTE ST,49.284599,-123.129098
10XX BLOCK KELOWNA ST,49.275275,-123.042697
2XX RENFREW ST,49.267082,-123.044234
21XX BLOCK FRANKLIN ST,49.282076,-123.061591
28XX BLOCK W 1ST AVE,49.269054,-123.045933
50XX NANAIMO ST,49.238864,-123.058731
5XX BLOCK W 18TH AVE,49.254866,-123.114998
14XX BLOCK MCLEAN DR,49.272170,-123.074466
56XX BLOCK HAROLD ST,49.232511,-123.035984
20XX BLOCK FERNDALE ST,49.279712,-123.063621
14XX E 60TH AVE,49.215459,-123.076924
26XX BLOCK OXFORD ST,49.285666,-123.030704
10XX BLOCK ODLUM DR,49.275811,-123.075842
34XX BLOCK E 47TH AVE,49.226405,-123.033604
54XX BLOCK CECIL ST,49.235508,-123.036004
6XX BLOCK E 55TH AVE,49.219961,-123.092883
W 16TH AVE / SASAMAT ST,49.258236,-123.209292
2XX BLOCK NELSON ST,49.276661,-123.118993
40XX NOOTKA ST,49.248879,-123.041618
40XX BLOCK MAPLE CRES,49.250761,-123.151454
15XX W 59TH AVE,49.217433,-123.140485
64XX BLOCK GLADSTONE ST,49.226245,-123.062277
W 11TH AVE / BIRCH ST,49.261645,-123.133782
27XX OLIVER CRES,49.249107,-123.165472
30XX FRASER ST,49.257812,-123.089202
74XX MAIN ST,49.217568,-123.101900
41XX BLOCK OAK ST,49.249497,-123.127466
33XX BLOCK E 3RD AVE,49.269388,-123.177767
38XX DUMFRIES ST,49.251008,-123.073276
71XX BLOCK MAIN ST,49.220103,-123.101810
7XX BLOCK GREAT NORTHERN WAY,49.265709,-123.084097
6XX W 53RD AVE,49.222668,-123.119752
PRINCESS AVE / E HASTINGS ST,49.281200,-123.091500
26XX BLOCK W KING EDWARD AVE,49.248261,-123.162882
21XX BLOCK W 18TH AVE,49.256203,-123.152922
1XX BLOCK E 53RD AVE,49.221954,-123.102387
18XX BLOCK COLUMBIA ST,49.268650,-123.109447
30XX BLOCK W 32ND AVE,49.243257,-123.172817
25XX BURRARD ST,49.264262,-123.145713
RICHARDS ST / DUNSMUIR ST,49.282366,-123.114473
21XX WATERLOO ST,49.267672,-123.179719
65XX LANCASTER ST,49.229285,-123.041736
6XX BLOCK W 8TH AVE,49.264171,-123.117627
7XX E 16TH AVE,49.256419,-123.090070
8XX BLOCK W HASTINGS ST,49.281103,-123.087018
4XX BLOCK SEMLIN DR,49.281259,-123.063622
13XX BLOCK E 18TH AVE,49.255304,-123.126479
W 2ND AVE / FIR ST,49.269710,-123.140791
23XX MCMULLEN AVE,49.247578,-123.159212
43XX BLOCK QUEBEC ST,49.246756,-123.103249
59XX BLOCK ORMIDALE ST,49.230267,-123.025016
56XX BLOCK LANARK ST,49.233703,-123.075603
1XX E 40TH AVE,49.234503,-123.102197
4XX BLOCK ROBSON ST,49.279763,-123.117386
1XX BLOCK E 17TH AVE,49.255699,-123.107285
20XX BLOCK NOOTKA ST,49.266194,-123.041521
22XX GARDEN DR,49.264984,-123.058093
63XX BLOCK QUEBEC ST,49.227550,-123.103688
26XX BLOCK WAVERLEY AVE,49.226742,-123.054551
15XX CLARK DR,49.271610,-123.077292
W 7TH AVE / GRANVILLE ST,49.265355,-123.138541
30XX BLOCK LARCH ST,49.239623,-123.162587
16XX BLOCK LAKEWOOD DR,49.269997,-123.061848
19XX BLOCK BARCLAY ST,49.291131,-123.139214
58XX BLOCK MANITOBA ST,49.232278,-123.108144
1XX BLOCK GARDEN DR,49.283893,-123.057785
24XX BLOCK W 41ST AVE,49.232836,-123.057777
13XX BLOCK CARTWRIGHT ST,49.269794,-123.133869
3XX BLOCK E PENDER ST,49.280030,-123.096499
6XX BLOCK E 10TH AVE,49.262015,-123.118865
60XX CARTIER ST,49.231549,-123.138072
35XX BLOCK CROWLEY DR,49.236209,-123.029708
24XX TRAFALGAR ST,49.264839,-123.164623
36XX W 16TH AVE,49.257828,-123.185051
30XX BLOCK W 8TH AVE,49.265023,-123.172190
13XX BLOCK VICTORIA DR,49.272974,-123.065676
W 33RD AVE / CAMOSUN ST,49.242430,-123.196766
57XX CHURCHILL ST,49.235040,-123.141400
28XX BLOCK W 53RD AVE,49.221050,-123.050519
55XX SHERBROOKE ST,49.234830,-123.081092
NELSON ST / HORNBY ST,49.280547,-123.125007
PACIFIC BLVD / DAVIE ST,49.274035,-123.121482
35XX CAMBRIDGE ST,49.286690,-123.028382
59XX BLOCK GRANVILLE ST,49.205890,-123.140643
6XX W 14TH AVE,49.258779,-123.118006
8XX BLOCK W 8TH AVE,49.264252,-123.121905
37XX BLOCK PRINCE EDWARD ST,49.251550,-123.096653
33XX BLOCK W 44TH AVE,49.232117,-123.178822
10XX BLOCK QUEBEC ST,49.275120,-123.101853
W 14TH AVE / HEATHER ST,49.258636,-123.120015
MAINLAND ST / HELMCKEN ST,49.275565,-123.120532
8XX BLOCK E GEORGIA ST,49.283129,-123.119132
2XX BLOCK ALVIN NAROD MEWS,49.274517,-123.119980
1XX BLOCK E 24TH AVE,49.249522,-123.103161
18XX BLOCK E 3RD AVE,49.267779,-123.067706
2XX W 46TH AVE,49.228640,-123.110938
26XX NOOTKA ST,49.260969,-123.040143
51XX FAIRMONT ST,49.238814,-123.044563
6XX E 51ST AVE,49.223570,-123.092520
2XX BLOCK E 20TH AVE,49.252901,-123.100511
19XX BLOCK HOSMER AVE,49.252891,-123.148655
5XX PRIOR ST,49.276645,-123.093724
11XX BLOCK PACIFIC BLVD,49.274558,-123.119649
20XX BLOCK FRANKLIN ST,49.282126,-123.063512
39XX BLOCK W 19TH AVE,49.255600,-123.190932
25XX PRINCE ALBERT ST,49.262397,-123.087152
30XX BLOCK ONTARIO ST,49.247282,-123.105063
14XX E 17TH AVE,49.255463,-123.087659
W 10TH AVE / TRAFALGAR ST,49.263159,-123.164685
3XX BLOCK W HASTINGS ST,49.282809,-123.110028
42XX BLOCK PERRY ST,49.247973,-123.071281
19XX BLOCK W 8TH AVE,49.203671,-122.946288
58XX BLOCK ORMIDALE ST,49.232180,-123.025066
4XX BLOCK KEEFER ST,49.279414,-123.095341
26XX BLOCK QUEBEC ST,49.262002,-123.102985
24XX BLOCK W 1ST AVE,49.269414,-123.056641
HORNBY ST / DUNSMUIR ST,49.284893,-123.118376
33XX BLOCK E HASTINGS ST,49.281072,-123.032898
7XX BLOCK ALEXANDER ST,49.283906,-123.089830
1XX BLOCK E 22ND AVE,49.250980,-123.103003
13XX BLOCK JOHNSTON ST,49.270291,-123.132893
11XX BLOCK W PENDER ST,49.280036,-123.081199
2XX BLOCK E 17TH AVE,49.255762,-123.109630
31XX BLOCK W BROADWAY AVE,49.264183,-123.173879
37XX BLOCK CAMBIE ST,49.253747,-123.115041
45XX BLOCK MAIN ST,49.244528,-123.101275
11XX BLOCK E 15TH AVE,49.257845,-123.133974
49XX BLOCK MOSS ST,49.240862,-123.044251
54XX BLOCK QUEBEC ST,49.236859,-123.103553
43XX BLOCK ST CATHERINES ST,49.246515,-123.085815
15XX BLOCK E PENDER ST,49.280325,-123.074035
37XX BLOCK W 11TH AVE,49.262547,-123.185930
3XX BLOCK N WINDERMERE ST,49.280206,-123.036175
BROUGHTON ST / ROBSON ST,49.287919,-123.129924
36XX CAMBIE ST,49.253055,-123.115168
8XX BLOCK DUNSMUIR ST,49.284724,-123.118140
29XX BLOCK KASLO ST,49.257062,-123.047039
W 39TH AVE / GRANVILLE ST,49.236261,-123.139508
17XX BLOCK PRESTWICK DR,49.217435,-123.071295
15XX BLOCK W 14TH AVE,49.257777,-123.073695
21XX E 1ST AVE,49.269532,-123.061774
22XX BLOCK E 52ND AVE,49.222191,-123.062572
61XX KERR ST,49.228480,-123.040793
38XX STANLEY PARK DR,49.311184,-123.140313
31XX POINT GREY RD,49.271152,-123.173813
8XX E 63RD AVE,49.212935,-123.088220
39XX BLOCK W 10TH AVE,49.263551,-123.190722
32XX W 5TH AVE,49.267611,-123.175803
40XX BLOCK W 28TH AVE,49.245333,-123.023826
25XX BLOCK DUNBAR ST,49.264775,-123.183723
15XX BLOCK W HASTINGS ST,49.281219,-123.073862
60XX BLOCK MAIN ST,49.230209,-123.101467
2XX BLOCK HOWE ST,49.287387,-123.113051
3XX BLOCK W KING EDWARD AVE,49.248814,-123.111174
33XX E 47TH AVE,49.226426,-123.036499
42XX CARTIER ST,49.248789,-123.136676
MCGILL ST / N RENFREW ST,49.288650,-123.044072
W 49TH AVE / TISDALL ST,49.226326,-123.121773
65XX INVERNESS ST,49.225331,-123.080023
35XX BLOCK E PENDER ST,49.280190,-123.028166
13XX BLOCK HOMER ST,49.274242,-123.124761
3XX BLOCK W 14TH AVE,49.258665,-123.111219
KNIGHT ST / E 63RD AVE,49.212871,-123.077101
36XX BLOCK E 28TH AVE,49.245333,-123.026152
7XX BLOCK W 61ST AVE,49.214826,-123.090838
48XX BLOCK CAMBIE ST,49.242868,-123.118396
1XX BLOCK W 63RD AVE,49.213351,-123.108478
22XX BLOCK PINE ST,49.266222,-123.143272
13XX BLOCK E KENT AV N,49.209407,-123.076880
13XX BLOCK W 12TH AVE,49.259596,-123.074393
13XX W 15TH AVE,49.257845,-123.133974
1XX E 57TH AVE,49.218494,-123.104151
GORE AVE / E HASTINGS ST,49.281298,-123.097476
3XX W 62ND AVE,49.214277,-123.112563
2XX BLOCK W 63RD AVE,49.213649,-123.101981
15XX BLOCK KITCHENER ST,49.272171,-123.073331
17XX BLOCK W 5TH AVE,49.267116,-123.143145
28XX CAMBIE ST,49.260366,-123.114912
12XX BLOCK HARWOOD ST,49.280428,-123.135566
5XX BLOCK W PENDER ST,49.280278,-123.093536
HOMER ST / NELSON ST,49.277395,-123.120133
MANITOBA ST / W 42ND AVE,49.232278,-123.108163
14XX BLOCK E 49TH AVE,49.225340,-123.076549
KEEFER ST / QUEBEC ST,49.279260,-123.102205
10XX E 15TH AVE,49.256891,-123.083335
17XX BLOCK E 32ND AVE,49.243580,-123.144790
54XX ALBERTA ST,49.236610,-123.113282
38XX WINDSOR ST,49.250083,-123.083817
13XX PACIFIC BLVD,49.272887,-123.125843
65XX BLOCK SALISH DR,49.227657,-123.197084
1XX BLOCK NATIONAL AV,49.274907,-123.099755
35XX E 26TH AVE,49.247059,-123.028554
E 8TH AVE / SCOTIA ST,49.263672,-123.098940
17XX BLOCK PINE ST,49.269743,-123.143141
33XX E 44TH AVE,49.230284,-123.059987
15XX BLOCK BURNABY ST,49.283792,-123.138599
2XX BLOCK E 1ST AVE,49.270245,-123.109494
W 14TH AVE / CAMOSUN ST,49.260006,-123.197081
10XX COAL HARBOUR RD,49.291177,-123.127585
W GEORGIA ST / STANLEY PARK CSWY,49.295958,-123.136391
33XX BLOCK E PENDER ST,49.280226,-123.033593
14XX BLOCK COMMERCIAL DR,49.272107,-123.069538
7XX BLOCK DUNSMUIR ST,49.283331,-123.115983
6XX BLOCK HORNBY ST,49.284884,-123.118363
HELMCKEN ST / BURRARD ST,49.280149,-123.127601
E 1ST AVE / RUPERT ST,49.269376,-123.033656
8XX BLOCK AVISON WAY,49.300581,-123.130336
28XX BLOCK ASH ST,49.260386,-123.117598
21XX W 6TH AVE,49.266412,-123.152969
W PENDER ST / HAMILTON ST,49.282137,-123.110951
63XX CHESTER ST,49.227241,-123.089303
E PENDER ST / COLUMBIA ST,49.280448,-123.102307
85XX SELKIRK ST,49.209423,-123.132950
41XX SALISH DR,49.232197,-123.197796
3XX BLOCK E 36TH AVE,49.238099,-123.100172
3XX BLOCK E 2ND AVE,49.267704,-123.098112
12XX BLOCK HOMER ST,49.275190,-123.123334
15XX E 36TH AVE,49.237636,-123.074103
17XX BLOCK UPLAND DR,49.217491,-123.069770
85XX SHAUGHNESSY ST,49.209240,-123.128824
28XX WATERLOO ST,49.261608,-123.179904
35XX BLUE JAY CRES,49.213189,-123.027482
19XX E 53RD AVE,49.221834,-123.067638
TERMINAL AVE / MAIN ST,49.272719,-123.099939
E 51ST AVE / PRINCE EDWARD ST,49.223674,-123.097562
53XX LANARK ST,49.236814,-123.075482
7XX BLOCK DAVIE ST,49.277169,-123.126440
27XX W 16TH AVE,49.257506,-123.164891
9XX BLOCK W HASTINGS ST,49.281423,-123.083122
PACIFIC ST / GRANVILLE ST,49.275001,-123.129488
35XX BLOCK E 24TH AVE,49.248768,-123.028650
68XX BLOCK FRASER ST,49.222745,-123.090811
61XX WINDSOR ST,49.229006,-123.085122
1XX BLOCK KERR ST,49.220686,-123.041299
77XX BLOCK WINDSOR ST,49.214657,-123.085645
67XX BLOCK PRINCE ALBERT ST,49.223493,-123.088049
38XX BLOCK W 20TH AVE,49.254686,-123.188188
42XX BALKAN ST,49.248328,-123.095405
55XX COLUMBIA ST,49.236192,-123.110595
13XX BLOCK BURRARD ST,49.278012,-123.130800
E WOODSTOCK AVE / ONTARIO ST,49.233693,-123.105633
190XX W 44TH AVE,49.230544,-123.110853
58XX BLOCK MCKINNON ST,49.231242,-123.038782
22XX BLOCK CAROLINA ST,49.265315,-123.090968
SMITHE ST / HORNBY ST,49.281586,-123.123396
56XX EARLES ST,49.234050,-123.048750
MOBERLY RD / W 6TH AVE,49.265889,-123.120599
40XX BLOCK W 19TH AVE,49.255607,-123.193416
26XX BLOCK W 11TH AVE,49.262216,-123.164807
73XX MAPLE ST,49.219506,-123.152444
48XX BLOCK FRASER ST,49.241651,-123.090310
8XX BLOCK E 13TH AVE,49.258796,-123.087079
15XX BLOCK E 21ST AVE,49.252611,-123.127280
41XX BLOCK MANITOBA ST,49.252377,-123.107277
75XX BLOCK PRINCE EDWARD ST,49.216606,-123.097797
19XX BLOCK W 1ST AVE,49.270599,-123.148037
34XX POINT GREY RD,49.271754,-123.179736
4XX W 26TH AVE,49.247950,-123.115822
SE MARINE DR / FRASER ST,49.211080,-123.091100
15XX BLOCK NELSON ST,49.286624,-123.134371
18XX BLOCK YORK AVE,49.271549,-123.146417
76XX FRASER ST,49.215688,-123.090986
74XX BLOCK PRINCE EDWARD ST,49.217269,-123.097770
25XX BALACLAVA ST,49.264193,-123.173955
13XX BLOCK E HASTINGS ST,49.281252,-123.076939
58XX BLOCK CLARENDON ST,49.231026,-123.055189
27XX E 29TH AVE,49.244618,-123.049685
17XX PINE ST,49.269743,-123.143141
28XX BLOCK E 12TH AVE,49.259046,-123.046942
W 4TH AVE / VINE ST,49.268210,-123.157503
1XX BLOCK SW MARINE DR,49.211600,-123.108682
W 1ST AVE / CHESTNUT ST,49.270688,-123.146416
10XX E 24TH AVE,49.249099,-123.083777
7XX BLOCK W BROADWAY AVE,49.263162,-123.120139
32XX BLOCK MAIN ST,49.256535,-123.101219
1XX BLOCK E 12TH AVE,49.260182,-123.103092
4XX BLOCK E 58TH AVE,49.217508,-123.097985
73XX FRASER ST,49.218259,-123.090927
1XX BLOCK W 8TH AVE,49.263793,-123.106929
THURLOW ST / ALBERNI ST,49.285313,-123.123754
19XX BLOCK W 7TH AVE,49.264127,-123.065780
KEEFER PL / ABBOTT ST,49.279687,-123.107600
17XX CHARLES ST,49.273046,-123.069453
14XX BLOCK MCRAE AVE,49.257140,-123.138136
40XX BLOCK W 40TH AVE,49.235689,-123.193883
14XX BLOCK E 18TH AVE,49.255304,-123.126479
13XX BLOCK LILLOOET ST,49.273368,-123.038876
48XX BLOCK INVERNESS ST,49.242122,-123.080188
27XX BLOCK CAROLINA ST,49.260694,-123.091071
44XX MARGUERITE ST,49.246519,-123.144314
3XX BLOCK E 62ND AVE,49.214309,-123.100107
21XX E 42ND AVE,49.231903,-123.063786
1XX BLOCK E 55TH AVE,49.220181,-123.103870
14XX BLOCK E 22ND AVE,49.250434,-123.075930
MAIN ST / E PENDER ST,49.280388,-123.099694
15XX BLOCK W 68TH AVE,49.210499,-123.140463
55XX KILLARNEY ST,49.235962,-123.045894
8XX E 39TH AVE,49.234742,-123.089269
E 53RD AVE / ONTARIO ST,49.222047,-123.106083
4XX E 23RD AVE,49.250200,-123.096823
5XX BLOCK PACIFIC ST,49.273710,-123.127268
SMITHE ST / HOMER ST,49.278426,-123.118515
W GEORGIA ST / GRANVILLE ST,49.282494,-123.118123
21XX ADANAC ST,49.277489,-123.061821
7XX BLOCK CAMBIE ST,49.279262,-123.113279
30XX E 4TH AVE,49.266656,-123.043527
14XX BLOCK HOWE ST,49.275623,-123.130442
55XX BLOCK ELIZABETH ST,49.235723,-123.111928
10XX BLOCK ALBERNI ST,49.284000,-123.121729
8XX W 59TH AVE,49.217003,-123.123924
19XX BLOCK WHYTE AVE,49.275342,-123.147610
18XX BLOCK SEMLIN DR,49.268614,-123.063812
1XX BLOCK W 22ND AVE,49.250980,-123.103003
13XX BLOCK BARCLAY ST,49.285559,-123.130614
21XX BLOCK E 3RD AVE,49.268757,-123.153187
70XX BLOCK ST GEORGE ST,49.219594,-123.094816
10XX BLOCK E 62ND AVE,49.213800,-123.084942
17XX BAYSWATER ST,49.270188,-123.170990
32XX STANLEY PARK DR,49.306492,-123.134670
3XX E 48TH AVE,49.226587,-123.099534
36XX W 17TH AVE,49.257364,-123.184703
4XX BLOCK E 50TH AVE,49.224601,-123.097375
13XX BLOCK E 64TH AVE,49.211949,-123.079987
32XX BLOCK KINGSWAY AVE,49.234606,-123.037884
1XX BLOCK E 39TH AVE,49.235514,-123.106161
3XX E 57TH AVE,49.218401,-123.099834
22XX ST CATHERINES ST,49.264549,-123.085221
3XX W 21ST AVE,49.251984,-123.111320
3XX BLOCK CARRALL ST,49.282022,-123.104216
29XX ALDER ST,49.259690,-123.131466
27XX W 13TH AVE,49.260443,-123.166379
23XX NANAIMO ST,49.240848,-123.058485
66XX BEECHWOOD ST,49.226086,-123.156406
34XX BLOCK MAYFAIR AVE,49.236897,-123.179668
14XX BLOCK E 64TH AVE,49.211952,-123.078092
13XX BLOCK HORNBY ST,49.277215,-123.129952
33XX BLOCK W 38TH AVE,49.235849,-123.050208
5XX BLOCK KEEFER ST,49.279357,-123.093406
54XX BLOCK MACKIE ST,49.236073,-123.109290
20XX BLOCK E 6TH AVE,49.266368,-123.150395
31XX E 48TH AVE,49.225474,-123.040933
10XX BLOCK SALSBURY DR,49.275698,-123.067540
27XX BLOCK KINGSWAY AVE,49.237872,-123.050031
35XX BLOCK W 38TH AVE,49.235849,-123.050208
43XX BLOCK COMMERCIAL ST,49.246400,-123.067828
6XX BLOCK E 46TH AVE,49.228273,-123.092495
1XX NATIONAL AVE,49.274907,-123.099755
34XX E 3RD AVE,49.267540,-123.031124
6XX BLOCK E 21ST AVE,49.252444,-123.118193
65XX BLOCK FREDERICK ST,49.225422,-123.091959
59XX COMMERCIAL ST,49.230682,-123.068798
54XX BLOCK CAMBIE ST,49.236351,-123.115908
11XX BLOCK NICOLA ST,49.285513,-123.135878
6XX W 29TH AVE,49.245230,-123.118669
4XX BLOCK VERNON DR,49.280328,-123.079153
64XX BLOCK SOPHIA ST,49.226549,-123.099483
E HASTINGS ST / BOUNDARY RD,49.281135,-123.023656
W 6TH AVE / BURRARD ST,49.266307,-123.145667
34XX E 1ST AVE,49.269383,-123.031119
56XX BLOCK MANSON ST,49.234781,-123.119325
61XX BLOCK ONTARIO ST,49.229549,-123.105795
19XX BLOCK E 12TH AVE,49.260919,-123.148344
11XX CHESTNUT ST,49.276367,-123.144443
52XX BLOCK PRINCE ALBERT ST,49.237832,-123.087986
4XX N WINDERMERE ST,49.280206,-123.036175
21XX BLOCK W 10TH AVE,49.262857,-123.152954
ROBSON ST / JERVIS ST,49.287024,-123.128525
W 37TH AVE / MANITOBA ST,49.237374,-123.107906
21XX STANLEY PARK CSWY,49.303122,-123.144948
39XX BLOCK W 17TH AVE,49.257434,-123.190930
54XX BLOCK COLUMBIA ST,49.237125,-123.110559
23XX BLOCK W 18TH AVE,49.256278,-123.157828
12XX BLOCK SE MARINE DR,49.203284,-123.133305
75XX BLOCK SELKIRK ST,49.230491,-123.133449
34XX BLOCK KINGSWAY AVE,49.232765,-123.033296
14XX BLOCK W 55TH AVE,49.219552,-123.077302
13XX BLOCK E 10TH AVE,49.262552,-123.133526
E HASTINGS ST / SALSBURY DR,49.281277,-123.068270
54XX MANSON ST,49.236417,-123.119258
47XX BLOCK W 4TH AVE,49.269107,-123.215032
23XX CLARK DR,49.264022,-123.077508
UNION ST / MAIN ST,49.277672,-123.099723
19XX BLOCK PINE ST,49.268849,-123.143183
68XX DUMFRIES ST,49.222581,-123.074602
63XX BLOCK SOPHIA ST,49.227462,-123.099442
70XX BLOCK PRINCE EDWARD ST,49.220500,-123.097666
20XX BLOCK PINE ST,49.268452,-123.143254
11XX BLOCK BROUGHTON ST,49.284698,-123.134771
35XX E 25TH AVE,49.247876,-123.028665
2XX BLOCK N SLOCAN ST,49.282555,-123.049307
3XX BLOCK MAIN ST,49.282286,-123.099590
GRANVILLE ST / W 12TH AVE,49.260836,-123.138663
27XX BLOCK E 45TH AVE,49.229337,-123.051790
23XX BLOCK SCOTIA ST,49.264375,-123.098924
1XX BLOCK W BROADWAY AVE,49.263559,-123.145045
49XX BLOCK MAIN ST,49.240484,-123.101384
W HASTINGS ST / HOMER ST,49.283397,-123.110932
35XX BLOCK RUPERT ST,49.252726,-123.033682
FRASER ST / E 16TH AVE,49.256429,-123.089977
13XX BLOCK HOWE ST,49.276805,-123.128705
W PENDER ST / CAMBIE ST,49.281562,-123.109999
W 71ST AVE / GRANVILLE ST,49.207075,-123.140663
34XX BLOCK W 37TH AVE,49.238534,-123.180350
39XX BLOCK W 11TH AVE,49.262630,-123.190725
24XX 1 HWY,49.230930,-122.850256
7XX BROUGHTON ST,49.289034,-123.128228
ONTARIO ST / E 1ST AVE,49.270189,-123.104602
7XX E 55TH AVE,49.219922,-123.090746
14XX BLOCK E 17TH AVE,49.256225,-123.127119
16XX BLOCK E 10TH AVE,49.262666,-123.141149
10XX E 40TH AVE,49.233746,-123.084877
68XX KNIGHT ST,49.222582,-123.077383
89XX STANLEY PARK DR,49.293513,-123.147917
14XX BLOCK PENNYFARTHING DR,49.272834,-123.141122
25XX BLOCK QUEBEC ST,49.262968,-123.102933
15XX BLOCK W 71ST AVE,49.207062,-123.140669
26XX E 25TH AVE,49.247909,-123.051926
2XX BLOCK VICTORIA DR,49.282757,-123.065416
61XX PRINCE ALBERT ST,49.229034,-123.087872
4XX BLOCK W 12TH AVE,49.260433,-123.113379
39XX W 13TH AVE,49.260824,-123.190905
20XX BLOCK NAPIER ST,49.274956,-123.036229
41XX YUCULTA CRES,49.228603,-123.198414
19XX BLOCK DUNBAR ST,49.269485,-123.183566
1XX BLOCK E 5TH AVE,49.266516,-123.106830
26XX BLOCK W 7TH AVE,49.263866,-123.052030
12XX BLOCK PACIFIC ST,49.279723,-123.136626
16XX BLOCK BARCLAY ST,49.288757,-123.135555
53XX BLOCK CECIL ST,49.236875,-123.034677
66XX BLOCK ANGUS DR,49.225689,-123.148004
64XX ANGUS DR,49.227994,-123.147911
27XX BLOCK E 27TH AVE,49.248061,-123.170593
4XX SEMLIN DR,49.281259,-123.063622
9XX BLOCK E 39TH AVE,49.235602,-123.122642
36XX BLOCK E 22ND AVE,49.250634,-123.026181
55XX BLOCK COLUMBIA ST,49.236192,-123.110595
2XX NELSON ST,49.276661,-123.118993
26XX BLOCK BIRCH ST,49.262636,-123.133711
